Product Name,Size,Milk,Whip,Serving Size,Calories,Total Fat (g),Saturated Fat (g),Trans Fat (g),Cholesterol (mg),Sodium (mg),Total Carbohydrates (g),Dietary Fiber (g),Sugar (g),Protein (g),Vitamin A (%DV),Vitamin C (%DV),Calcium (%DV),Iron (%DV),Caffeine (mg),Category
Iced White Chocolate Mocha,Venti®,Coconut,Whip,709 mL,570.0,25.0,19.0,0.3,50.0,260.0,80.0,0.0,76.0,8.0,0.15,0.02,0.2,0.0,225,Espresso
Iced Black Tea,Tall,,,354 mL,60.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,20-25,Tea
Iced Black Tea,Grande,,,473 mL,80.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,25-30,Tea
Iced Black Tea,Venti®,,,709 mL,120.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,30.0,0.0,0.0,0.0,0.02,0.0,40-45,Tea
Iced Black Tea,Trenta,,,887 mL,140.0,0.0,0.0,0.0,0.0,20.0,35.0,0.0,34.0,0.0,0.0,0.0,0.02,0.0,50-55,Tea
Iced Black Tea Lemonade,Tall,,,354 mL,90.0,0.0,0.0,0.0,0.0,5.0,24.0,0.0,24.0,0.1,0.0,0.1,0.0,0.0,20-25,Tea
Iced Black Tea Lemonade,Grande,,,473 mL,120.0,0.0,0.0,0.0,0.0,5.0,32.0,0.0,32.0,0.1,0.0,0.15,0.0,0.0,25-30,Tea
Iced Black Tea Lemonade,Venti®,,,709 mL,190.0,0.0,0.0,0.0,0.0,10.0,48.0,0.0,47.0,0.1,0.0,0.2,0.02,0.0,40-45,Tea
Iced Black Tea Lemonade,Trenta,,,887 mL,220.0,0.0,0.0,0.0,0.0,10.0,58.0,0.0,57.0,0.1,0.0,0.25,0.02,0.0,50-55,Tea
Chai Tea Latte,Short,Nonfat,,236 mL,100.0,0.1,0.1,0.0,0.0,50.0,22.0,0.0,21.0,4.0,0.06,0.0,0.1,0.0,50,Tea
Chai Tea Latte,Short,0.02,,236 mL,120.0,2.0,1.0,0.1,10.0,55.0,22.0,0.0,21.0,4.0,0.06,0.0,0.1,0.0,50,Tea
Chai Tea Latte,Short,Whole,,236 mL,130.0,3.5,2.0,0.1,10.0,55.0,22.0,0.0,21.0,4.0,0.06,0.0,0.1,0.0,50,Tea
Chai Tea Latte,Short,Soy,,236 mL,110.0,1.5,0.2,0.0,0.0,45.0,20.0,0.0,18.0,3.0,0.04,0.0,0.1,0.06,50,Tea
Chai Tea Latte,Short,Coconut,,236 mL,100.0,2.5,2.5,0.0,0.0,50.0,21.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,50,Tea
Chai Tea Latte,Tall,Nonfat,,354 mL,160.0,0.2,0.1,0.0,5.0,80.0,34.0,0.0,32.0,6.0,0.1,0.0,0.2,0.02,70,Tea
Chai Tea Latte,Tall,0.02,,354 mL,190.0,3.5,1.5,0.1,15.0,90.0,34.0,0.0,32.0,6.0,0.1,0.0,0.2,0.02,70,Tea
Chai Tea Latte,Tall,Whole,,354 mL,200.0,6.0,3.0,0.2,15.0,80.0,34.0,0.0,32.0,6.0,0.08,0.0,0.2,0.02,70,Tea
Chai Tea Latte,Tall,Soy,,354 mL,160.0,2.5,0.3,0.0,0.0,70.0,31.0,1.0,28.0,5.0,0.06,0.0,0.2,0.1,70,Tea
Chai Tea Latte,Tall,Coconut,,354 mL,160.0,3.5,3.5,0.0,0.0,75.0,31.0,0.0,29.0,1.0,0.0,0.0,0.0,0.02,70,Tea
Chai Tea Latte,Grande,Nonfat,,473 mL,210.0,0.2,0.1,0.0,5.0,105.0,45.0,0.0,43.0,8.0,0.15,0.0,0.25,0.02,95,Tea
Chai Tea Latte,Grande,0.02,,473 mL,240.0,4.5,2.0,0.1,20.0,115.0,45.0,0.0,42.0,8.0,0.1,0.0,0.25,0.02,95,Tea
Chai Tea Latte,Grande,Whole,,473 mL,270.0,7.0,4.0,0.2,20.0,105.0,45.0,0.0,42.0,7.0,0.1,0.0,0.25,0.02,95,Tea
Chai Tea Latte,Grande,Soy,,473 mL,220.0,3.5,0.4,0.0,0.0,90.0,41.0,1.0,37.0,6.0,0.08,0.0,0.25,0.1,95,Tea
Chai Tea Latte,Grande,Coconut,,473 mL,210.0,4.5,4.5,0.0,0.0,95.0,41.0,0.0,39.0,1.0,0.0,0.0,0.0,0.02,95,Tea
Chai Tea Latte,Venti®,Nonfat,,591 mL,260.0,0.3,0.2,0.0,5.0,135.0,57.0,0.0,54.0,10.0,0.15,0.0,0.35,0.02,120,Tea
Chai Tea Latte,Venti®,0.02,,591 mL,310.0,6.0,3.0,0.2,25.0,150.0,56.0,0.0,53.0,10.0,0.15,0.02,0.3,0.02,120,Tea
Chai Tea Latte,Venti®,Whole,,591 mL,340.0,9.0,5.0,0.3,30.0,135.0,56.0,0.0,53.0,10.0,0.15,0.0,0.3,0.02,120,Tea
Chai Tea Latte,Venti®,Soy,,591 mL,280.0,4.5,0.5,0.0,0.0,115.0,51.0,1.0,46.0,8.0,0.1,0.0,0.3,0.15,120,Tea
Chai Tea Latte,Venti®,Coconut,,591 mL,260.0,6.0,6.0,0.0,0.0,120.0,52.0,0.0,48.0,1.0,0.0,0.0,0.0,0.02,120,Tea
Iced Chai Tea Latte,Tall,Nonfat,,354 mL,150.0,0.2,0.1,0.0,5.0,75.0,33.0,0.0,31.0,6.0,0.1,0.0,0.2,0.02,70,Tea
Iced Chai Tea Latte,Tall,0.02,,354 mL,180.0,3.0,1.5,0.1,10.0,80.0,33.0,0.0,31.0,5.0,0.08,0.0,0.15,0.02,70,Tea
Iced Chai Tea Latte,Tall,Whole,,354 mL,190.0,5.0,3.0,0.1,15.0,75.0,33.0,0.0,31.0,5.0,0.08,0.0,0.15,0.02,70,Tea
Iced Chai Tea Latte,Tall,Soy,,354 mL,160.0,2.5,0.3,0.0,0.0,70.0,30.0,1.0,27.0,5.0,0.06,0.0,0.2,0.08,70,Tea
Iced Chai Tea Latte,Tall,Coconut,,354 mL,150.0,3.5,3.0,0.0,0.0,70.0,31.0,0.0,29.0,1.0,0.0,0.0,0.0,0.02,70,Tea
Iced Chai Tea Latte,Grande,Nonfat,,473 mL,200.0,0.2,0.1,0.0,5.0,100.0,44.0,0.0,42.0,8.0,0.15,0.0,0.25,0.02,95,Tea
Iced Chai Tea Latte,Grande,0.02,,473 mL,240.0,4.0,2.0,0.1,15.0,110.0,44.0,0.0,42.0,7.0,0.1,0.0,0.25,0.02,95,Tea
Iced Chai Tea Latte,Grande,Whole,,473 mL,260.0,7.0,4.0,0.2,20.0,105.0,44.0,0.0,42.0,7.0,0.1,0.0,0.2,0.02,95,Tea
Iced Chai Tea Latte,Grande,Soy,,473 mL,220.0,3.5,0.4,0.0,0.0,90.0,41.0,1.0,37.0,6.0,0.08,0.0,0.25,0.1,95,Tea
Iced Chai Tea Latte,Grande,Coconut,,473 mL,200.0,4.5,4.5,0.0,0.0,95.0,41.0,0.0,38.0,1.0,0.0,0.0,0.0,0.02,95,Tea
Iced Chai Tea Latte,Venti®,Nonfat,,709 mL,300.0,0.3,0.2,0.0,5.0,140.0,65.0,0.0,62.0,11.0,0.2,0.0,0.35,0.02,145,Tea
Iced Chai Tea Latte,Venti®,0.02,,709 mL,350.0,6.0,3.0,0.2,25.0,160.0,65.0,0.0,61.0,10.0,0.15,0.02,0.35,0.02,145,Tea
Iced Chai Tea Latte,Venti®,Whole,,709 mL,380.0,9.0,5.0,0.3,30.0,140.0,65.0,0.0,61.0,10.0,0.15,0.0,0.3,0.02,145,Tea
Iced Chai Tea Latte,Venti®,Soy,,709 mL,320.0,4.5,0.5,0.0,0.0,130.0,60.0,1.0,55.0,9.0,0.1,0.0,0.35,0.15,145,Tea
Iced Chai Tea Latte,Venti®,Coconut,,709 mL,300.0,6.0,6.0,0.0,0.0,135.0,61.0,0.0,57.0,1.0,0.0,0.0,0.02,0.02,145,Tea
Earl Grey Brewed Tea,Short,,,236 mL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40+,Tea
Earl Grey Brewed Tea,Tall,,,354 mL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40+,Tea
Earl Grey Brewed Tea,Grande,,,473 mL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40+,Tea
Earl Grey Brewed Tea,Venti®,,,591 mL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40+,Tea
Emperor's Clouds and Mist Brewed Tea,Short,,,236 mL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1--15,Tea
Emperor's Clouds and Mist Brewed Tea,Tall,,,354 mL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1--15,Tea
Emperor's Clouds and Mist Brewed Tea,Grande,,,473 mL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16-25,Tea
Emperor's Clouds and Mist Brewed Tea,Venti®,,,591 mL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16-25,Tea
English Breakfast Black Brewed Tea,Short,,,236 mL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40+,Tea
English Breakfast Black Brewed Tea,Tall,,,354 mL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40+,Tea
English Breakfast Black Brewed Tea,Grande,,,473 mL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40+,Tea
English Breakfast Black Brewed Tea,Venti®,,,591 mL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40+,Tea
English Breakfast Black Tea Latte,Short,Nonfat,,236 mL,80.0,0.1,0.1,0.0,0.0,50.0,15.0,0.0,15.0,4.0,0.06,0.0,0.15,0.0,40+,Tea
English Breakfast Black Tea Latte,Short,0.02,,236 mL,100.0,2.0,1.5,0.1,10.0,55.0,15.0,0.0,15.0,4.0,0.06,0.0,0.1,0.0,40+,Tea
English Breakfast Black Tea Latte,Short,Whole,,236 mL,110.0,3.5,2.0,0.1,10.0,50.0,15.0,0.0,15.0,4.0,0.06,0.0,0.1,0.0,40+,Tea
English Breakfast Black Tea Latte,Short,Soy,,236 mL,80.0,1.5,0.2,0.0,0.0,40.0,13.0,0.0,12.0,3.0,0.04,0.0,0.1,0.06,40+,Tea
English Breakfast Black Tea Latte,Short,Coconut,,236 mL,80.0,2.5,2.5,0.0,0.0,45.0,14.0,0.0,13.0,0.2,0.0,0.0,0.0,0.0,40+,Tea
English Breakfast Black Tea Latte,Tall,Nonfat,,354 mL,110.0,0.1,0.1,0.0,5.0,70.0,23.0,0.0,23.0,5.0,0.1,0.0,0.2,0.0,40+,Tea
English Breakfast Black Tea Latte,Tall,0.02,,354 mL,140.0,3.0,2.0,0.1,15.0,80.0,23.0,0.0,23.0,5.0,0.08,0.0,0.2,0.0,40+,Tea
English Breakfast Black Tea Latte,Tall,Whole,,354 mL,160.0,5.0,3.0,0.2,15.0,75.0,23.0,0.0,23.0,5.0,0.08,0.0,0.15,0.0,40+,Tea
English Breakfast Black Tea Latte,Tall,Soy,,354 mL,120.0,2.5,0.3,0.0,0.0,60.0,20.0,1.0,18.0,4.0,0.06,0.0,0.2,0.08,40+,Tea
English Breakfast Black Tea Latte,Tall,Coconut,,354 mL,120.0,3.5,3.5,0.0,0.0,70.0,20.0,0.0,20.0,0.4,0.0,0.0,0.0,0.0,40+,Tea
English Breakfast Black Tea Latte,Grande,Nonfat,,473 mL,150.0,0.2,0.1,0.0,5.0,95.0,30.0,0.0,30.0,7.0,0.15,0.0,0.25,0.0,40+,Tea
English Breakfast Black Tea Latte,Grande,0.02,,473 mL,180.0,4.0,2.5,0.2,15.0,105.0,30.0,0.0,30.0,7.0,0.1,0.0,0.25,0.0,40+,Tea
English Breakfast Black Tea Latte,Grande,Whole,,473 mL,210.0,7.0,4.0,0.2,20.0,95.0,30.0,0.0,30.0,7.0,0.1,0.0,0.2,0.0,40+,Tea
English Breakfast Black Tea Latte,Grande,Soy,,473 mL,160.0,3.0,0.4,0.0,0.0,80.0,26.0,1.0,24.0,6.0,0.08,0.0,0.25,0.1,40+,Tea
English Breakfast Black Tea Latte,Grande,Coconut,,473 mL,150.0,4.5,4.5,0.0,0.0,90.0,27.0,0.0,26.0,0.5,0.0,0.0,0.0,0.0,40+,Tea
English Breakfast Black Tea Latte,Venti®,Nonfat,,591 mL,190.0,0.2,0.1,0.0,5.0,120.0,38.0,0.0,38.0,9.0,0.15,0.0,0.3,0.0,40+,Tea
English Breakfast Black Tea Latte,Venti®,0.02,,591 mL,230.0,5.0,3.5,0.2,20.0,135.0,38.0,0.0,38.0,9.0,0.15,0.0,0.3,0.0,40+,Tea
English Breakfast Black Tea Latte,Venti®,Whole,,591 mL,260.0,9.0,5.0,0.3,25.0,125.0,38.0,0.0,38.0,8.0,0.15,0.0,0.3,0.0,40+,Tea
English Breakfast Black Tea Latte,Venti®,Soy,,591 mL,200.0,4.0,0.5,0.0,0.0,105.0,33.0,1.0,31.0,7.0,0.1,0.0,0.3,0.15,40+,Tea
English Breakfast Black Tea Latte,Venti®,Coconut,,591 mL,190.0,6.0,6.0,0.0,0.0,115.0,34.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,40+,Tea
Green Tea Latte,Short,Nonfat,,236 mL,80.0,0.2,0.1,0.0,5.0,70.0,14.0,0.0,14.0,6.0,0.1,0.04,0.2,0.02,30,Tea
Green Tea Latte,Short,0.02,,236 mL,110.0,3.5,2.0,0.1,15.0,80.0,14.0,0.0,14.0,6.0,0.1,0.06,0.2,0.02,30,Tea
Green Tea Latte,Short,Whole,,236 mL,130.0,6.0,3.0,0.2,15.0,75.0,14.0,0.0,14.0,6.0,0.08,0.04,0.2,0.02,30,Tea
Green Tea Latte,Short,Soy,,236 mL,90.0,3.0,0.4,0.0,0.0,65.0,11.0,1.0,9.0,5.0,0.08,0.04,0.2,0.1,30,Tea
Green Tea Latte,Short,Coconut,,236 mL,80.0,3.5,3.5,0.0,0.0,65.0,11.0,0.0,11.0,1.0,0.0,0.04,0.0,0.02,30,Tea
Green Tea Latte,Tall,Nonfat,,354 mL,140.0,0.3,0.2,0.0,5.0,115.0,25.0,1.0,24.0,10.0,0.2,0.1,0.3,0.04,55,Tea
Green Tea Latte,Tall,0.02,,354 mL,190.0,5.0,3.5,0.2,20.0,125.0,25.0,1.0,24.0,10.0,0.15,0.1,0.3,0.02,55,Tea
Green Tea Latte,Tall,Whole,,354 mL,220.0,9.0,5.0,0.3,25.0,115.0,25.0,1.0,24.0,9.0,0.15,0.1,0.3,0.04,55,Tea
Green Tea Latte,Tall,Soy,,354 mL,160.0,4.5,0.5,0.0,0.0,105.0,20.0,2.0,17.0,8.0,0.1,0.1,0.3,0.15,55,Tea
Green Tea Latte,Tall,Coconut,,354 mL,140.0,6.0,6.0,0.0,0.0,105.0,21.0,1.0,19.0,1.0,0.02,0.1,0.0,0.02,55,Tea
Green Tea Latte,Grande,Nonfat,,473 mL,190.0,0.4,0.2,0.0,5.0,140.0,34.0,1.0,33.0,12.0,0.2,0.15,0.4,0.04,80,Tea
Green Tea Latte,Grande,0.02,,473 mL,240.0,7.0,4.5,0.3,25.0,160.0,34.0,1.0,32.0,12.0,0.2,0.15,0.4,0.04,80,Tea
Green Tea Latte,Grande,Whole,,473 mL,280.0,11.0,6.0,0.3,35.0,150.0,34.0,1.0,32.0,12.0,0.2,0.15,0.35,0.04,80,Tea
Green Tea Latte,Grande,Soy,,473 mL,210.0,6.0,0.5,0.0,0.0,130.0,28.0,3.0,24.0,10.0,0.15,0.15,0.4,0.2,80,Tea
Green Tea Latte,Grande,Coconut,,473 mL,190.0,8.0,7.0,0.0,0.0,135.0,29.0,1.0,27.0,2.0,0.02,0.15,0.02,0.04,80,Tea
Green Tea Latte,Venti®,Nonfat,,591 mL,250.0,0.5,0.3,0.0,10.0,190.0,45.0,2.0,44.0,16.0,0.3,0.2,0.5,0.06,110,Tea
Green Tea Latte,Venti®,0.02,,591 mL,320.0,9.0,6.0,0.4,35.0,210.0,45.0,2.0,43.0,16.0,0.25,0.2,0.5,0.06,110,Tea
Green Tea Latte,Venti®,Whole,,591 mL,370.0,15.0,8.0,0.4,45.0,190.0,45.0,2.0,43.0,15.0,0.25,0.2,0.45,0.06,110,Tea
Green Tea Latte,Venti®,Soy,,591 mL,280.0,7.0,1.0,0.0,0.0,170.0,38.0,3.0,32.0,14.0,0.2,0.2,0.5,0.3,110,Tea
Green Tea Latte,Venti®,Coconut,,591 mL,250.0,10.0,9.0,0.0,0.0,180.0,38.0,2.0,36.0,2.0,0.02,0.2,0.02,0.06,110,Tea
Iced Green Tea Latte,Tall,Nonfat,,354 mL,120.0,0.3,0.1,0.0,5.0,95.0,22.0,1.0,21.0,8.0,0.15,0.1,0.25,0.04,55,Tea
Iced Green Tea Latte,Tall,0.02,,354 mL,160.0,4.5,2.5,0.2,15.0,105.0,22.0,1.0,21.0,8.0,0.15,0.1,0.25,0.02,55,Tea
Iced Green Tea Latte,Tall,Whole,,354 mL,180.0,7.0,4.0,0.2,20.0,95.0,22.0,1.0,21.0,7.0,0.1,0.1,0.25,0.04,55,Tea
Iced Green Tea Latte,Tall,Soy,,354 mL,140.0,3.5,0.5,0.0,0.0,85.0,18.0,2.0,16.0,7.0,0.1,0.1,0.25,0.15,55,Tea
Iced Green Tea Latte,Tall,Coconut,,354 mL,120.0,4.5,4.5,0.0,0.0,90.0,19.0,1.0,18.0,1.0,0.02,0.1,0.02,0.02,55,Tea
Iced Green Tea Latte,Grande,Nonfat,,473 mL,170.0,0.4,0.2,0.0,5.0,130.0,32.0,1.0,31.0,11.0,0.2,0.15,0.35,0.04,80,Tea
Iced Green Tea Latte,Grande,0.02,,473 mL,220.0,6.0,3.5,0.2,25.0,140.0,31.0,1.0,30.0,11.0,0.2,0.15,0.35,0.04,80,Tea
Iced Green Tea Latte,Grande,Whole,,473 mL,250.0,10.0,5.0,0.3,30.0,130.0,31.0,1.0,30.0,10.0,0.15,0.15,0.3,0.04,80,Tea
Iced Green Tea Latte,Grande,Soy,,473 mL,190.0,5.0,0.5,0.0,0.0,115.0,27.0,2.0,23.0,9.0,0.15,0.15,0.35,0.2,80,Tea
Iced Green Tea Latte,Grande,Coconut,,473 mL,170.0,7.0,6.0,0.0,0.0,120.0,27.0,1.0,25.0,2.0,0.02,0.15,0.02,0.04,80,Tea
Iced Green Tea Latte,Venti®,Nonfat,,709 mL,240.0,0.5,0.3,0.0,10.0,180.0,44.0,2.0,42.0,15.0,0.25,0.2,0.5,0.06,110,Tea
Iced Green Tea Latte,Venti®,0.02,,709 mL,310.0,8.0,5.0,0.4,35.0,200.0,43.0,2.0,41.0,15.0,0.25,0.2,0.45,0.06,110,Tea
Iced Green Tea Latte,Venti®,Whole,,709 mL,350.0,14.0,8.0,0.4,40.0,190.0,43.0,2.0,41.0,14.0,0.2,0.2,0.45,0.06,110,Tea
Iced Green Tea Latte,Venti®,Soy,,709 mL,270.0,7.0,1.0,0.0,0.0,170.0,37.0,3.0,32.0,13.0,0.2,0.2,0.5,0.25,110,Tea
Iced Green Tea Latte,Venti®,Coconut,,709 mL,240.0,9.0,9.0,0.0,0.0,170.0,37.0,2.0,35.0,2.0,0.02,0.2,0.02,0.06,110,Tea
Iced Green Tea,Tall,,,354 mL,60.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,20-25,Tea
Iced Green Tea,Grande,,,473 mL,80.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,25-30,Tea
Iced Green Tea,Venti®,,,709 mL,120.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,30.0,0.0,0.0,0.0,0.02,0.0,40-45,Tea
Iced Green Tea,Trenta,,,887 mL,140.0,0.0,0.0,0.0,0.0,20.0,35.0,0.0,34.0,0.0,0.0,0.0,0.02,0.0,50-55,Tea
Iced Green Tea Lemonade,Tall,,,354 mL,90.0,0.0,0.0,0.0,0.0,5.0,24.0,0.0,24.0,0.1,0.0,0.1,0.0,0.0,20-25,Tea
Iced Green Tea Lemonade,Grande,,,473 mL,120.0,0.0,0.0,0.0,0.0,5.0,32.0,0.0,32.0,0.1,0.0,0.15,0.0,0.0,25-30,Tea
Iced Green Tea Lemonade,Venti®,,,709 mL,190.0,0.0,0.0,0.0,0.0,10.0,48.0,0.0,47.0,0.1,0.0,0.2,0.02,0.0,40-45,Tea
Iced Green Tea Lemonade,Trenta,,,887 mL,220.0,0.0,0.0,0.0,0.0,10.0,58.0,0.0,57.0,0.1,0.0,0.25,0.02,0.0,50-55,Tea
Jade Citrus Mint Brewed Tea,Short,,,236 mL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16-25,Tea
Jade Citrus Mint Brewed Tea,Tall,,,354 mL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16-25,Tea
Jade Citrus Mint Brewed Tea,Grande,,,473 mL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40+,Tea
Jade Citrus Mint Brewed Tea,Venti®,,,591 mL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40+,Tea
London Fog Tea Latte,Short,Nonfat,,236 mL,80.0,0.1,0.1,0.0,0.0,50.0,15.0,0.0,15.0,4.0,0.06,0.0,0.15,0.0,40+,Tea
London Fog Tea Latte,Short,0.02,,236 mL,100.0,2.0,1.5,0.1,10.0,55.0,15.0,0.0,15.0,4.0,0.06,0.0,0.1,0.0,40+,Tea
London Fog Tea Latte,Short,Whole,,236 mL,110.0,3.5,2.0,0.1,10.0,50.0,15.0,0.0,15.0,4.0,0.06,0.0,0.1,0.0,40+,Tea
London Fog Tea Latte,Short,Soy,,236 mL,80.0,1.5,0.2,0.0,0.0,40.0,13.0,0.0,12.0,3.0,0.04,0.0,0.1,0.06,40+,Tea
London Fog Tea Latte,Short,Coconut,,236 mL,80.0,2.5,2.5,0.0,0.0,45.0,14.0,0.0,13.0,0.2,0.0,0.0,0.0,0.0,40+,Tea
London Fog Tea Latte,Tall,Nonfat,,354 mL,110.0,0.1,0.1,0.0,5.0,70.0,23.0,0.0,23.0,5.0,0.1,0.0,0.2,0.0,40+,Tea
London Fog Tea Latte,Tall,0.02,,354 mL,140.0,3.0,2.0,0.1,15.0,80.0,23.0,0.0,23.0,5.0,0.08,0.0,0.2,0.0,40+,Tea
London Fog Tea Latte,Tall,Whole,,354 mL,160.0,5.0,3.0,0.2,15.0,75.0,23.0,0.0,23.0,5.0,0.08,0.0,0.15,0.0,40+,Tea
London Fog Tea Latte,Tall,Soy,,354 mL,120.0,2.5,0.3,0.0,0.0,60.0,20.0,1.0,18.0,4.0,0.06,0.0,0.2,0.08,40+,Tea
London Fog Tea Latte,Tall,Coconut,,354 mL,120.0,3.5,3.5,0.0,0.0,70.0,20.0,0.0,20.0,0.4,0.0,0.0,0.0,0.0,40+,Tea
London Fog Tea Latte,Grande,Nonfat,,473 mL,150.0,0.2,0.1,0.0,5.0,95.0,30.0,0.0,30.0,7.0,0.15,0.0,0.25,0.0,40+,Tea
London Fog Tea Latte,Grande,0.02,,473 mL,180.0,4.0,2.5,0.2,15.0,105.0,30.0,0.0,30.0,7.0,0.1,0.0,0.25,0.0,40+,Tea
London Fog Tea Latte,Grande,Whole,,473 mL,210.0,7.0,4.0,0.2,20.0,95.0,30.0,0.0,30.0,7.0,0.1,0.0,0.2,0.0,40+,Tea
London Fog Tea Latte,Grande,Soy,,473 mL,160.0,3.0,0.4,0.0,0.0,80.0,26.0,1.0,24.0,6.0,0.08,0.0,0.25,0.1,40+,Tea
London Fog Tea Latte,Grande,Coconut,,473 mL,150.0,4.5,4.5,0.0,0.0,90.0,27.0,0.0,26.0,0.5,0.0,0.0,0.0,0.0,40+,Tea
London Fog Tea Latte,Venti®,Nonfat,,591 mL,190.0,0.2,0.1,0.0,5.0,120.0,38.0,0.0,38.0,9.0,0.15,0.0,0.3,0.0,40+,Tea
London Fog Tea Latte,Venti®,0.02,,591 mL,230.0,5.0,3.5,0.2,20.0,135.0,38.0,0.0,38.0,9.0,0.15,0.0,0.3,0.0,40+,Tea
London Fog Tea Latte,Venti®,Whole,,591 mL,260.0,9.0,5.0,0.3,25.0,125.0,38.0,0.0,38.0,8.0,0.15,0.0,0.3,0.0,40+,Tea
London Fog Tea Latte,Venti®,Soy,,591 mL,200.0,4.0,0.5,0.0,0.0,105.0,33.0,1.0,31.0,7.0,0.1,0.0,0.3,0.15,40+,Tea
London Fog Tea Latte,Venti®,Coconut,,591 mL,190.0,6.0,6.0,0.0,0.0,115.0,34.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,40+,Tea
Iced Mango Black Tea,Tall,,,354 mL,60.0,0.1,0.0,0.0,0.0,10.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,20-25,Tea
Iced Mango Black Tea,Grande,,,473 mL,80.0,0.2,0.0,0.0,0.0,10.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,25-30,Tea
Iced Mango Black Tea,Venti®,,,709 mL,120.0,0.3,0.0,0.0,0.0,15.0,29.0,0.0,28.0,0.0,0.0,0.0,0.02,0.0,40-45,Tea
Iced Mango Black Tea,Trenta,,,887 mL,140.0,0.3,0.0,0.0,0.0,20.0,34.0,0.0,33.0,0.0,0.0,0.0,0.02,0.0,50-55,Tea
Iced Mango Black Tea Lemonade,Tall,,,354 mL,90.0,0.1,0.0,0.0,0.0,5.0,24.0,0.0,23.0,0.1,0.0,0.1,0.0,0.0,20-25,Tea
Iced Mango Black Tea Lemonade,Grande,,,473 mL,120.0,0.2,0.0,0.0,0.0,10.0,31.0,0.0,31.0,0.1,0.0,0.15,0.0,0.0,25-30,Tea
Iced Mango Black Tea Lemonade,Venti®,,,709 mL,190.0,0.3,0.0,0.0,0.0,10.0,47.0,0.0,46.0,0.1,0.0,0.2,0.02,0.0,40-45,Tea
Iced Mango Black Tea Lemonade,Trenta,,,887 mL,230.0,0.3,0.0,0.0,0.0,15.0,58.0,0.0,57.0,0.1,0.0,0.25,0.02,0.0,50-55,Tea
Mint Majesty Brewed Tea,Short,,,236 mL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Tea
Mint Majesty Brewed Tea,Tall,,,354 mL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Tea
Mint Majesty Brewed Tea,Grande,,,473 mL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Tea
Mint Majesty Brewed Tea,Venti®,,,591 mL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Tea
